掛かる	かかる	掛著，被掛著。	掛[か]かる	綺麗なカレンダーが<b>掛かっています</b>ね。	漂亮的日曆掛著呢。	綺[き] 麗[れい]なカレンダーが<b>掛[か]かっています</b>ね。		"カ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		458	動詞	～ています<br>进行时或持续状态的礼貌形式。
一度	いちど	一次，曾經一次	一[いち] 度[ど]	<b>一度</b>、花見をしたことがあります。	我曾經去賞過一次花。	<b>一[いち] 度[ど]</b>、 花[はな] 見[み]をしたことがあります。		"イ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">チド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>*"	这里，对于表示数字或计数的频率时是 いちど＼，而对于表示温度和角度时是 いち＼ど。	459	副詞	
完全	かんぜん	完整，全部，完全；形容事物毫無缺失或損壞，處於完好狀態。	完[かん] 全[ぜん]	この古い寺院は今でも<b>完全</b>な形を保っているんだ。	這座古老的寺廟至今依然保持著完整的形態。	この 古[ふる]い 寺[じ] 院[いん]は 今[いま]でも<b>完[かん] 全[ぜん]</b>な 形[かたち]を 保[たも]っているんだ。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンゼン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		461	形容動詞（+な修飾名詞）	
後ろ	うしろ	後面，背後	後[うし]ろ	<b>後ろ</b>を向いて。	轉過身來。	<b>後[うし]ろ</b>を 向[む]いて。		"ウ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">シロ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		464	名詞	
泣く	なく	哭；哭泣	泣[な]く	妹はすぐに<b>泣く</b>。	我的妹妹很容易哭。	妹[いもうと]はすぐに<b>泣[な]く</b>。		"ナ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		466	動詞	
状態	じょうたい	狀態，情況	状[じょう] 態[たい]	ここは道の<b>状態</b>がとても悪いです。	這裡的道路狀況非常差。	ここは 道[みち]の<b>状[じょう] 態[たい]</b>がとても 悪[わる]いです。		"ジョ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ータイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		468	名詞	
関係	かんけい	關係、關聯	関[かん] 係[けい]	彼はその事件に<b>関係</b>がない。	他和那件事沒有關係。	彼[かれ]はその 事[じ] 件[けん]に<b>関[かん] 係[けい]</b>がない。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンケイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		474	名詞，可 +する 作動詞	
向ける	むける	轉向，朝向，對準	向[む]ける	彼は上司に怒りの目を<b>向けた</b>んだよ。	他以憤怒的目光盯著上司。	彼[かれ]は 上[じょう] 司[し]に 怒[いか]りの 目[め]を<b>向[む]けた</b>んだよ。		"ム<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ケル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		476	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
奥	おく	裡面，深處，後部。用於表示某個空間或物體的內部或較深的部位。	奥[おく]	はさみは机の<b>奥</b>にあった。	剪刀在桌子的裡面。	はさみは 机[つくえ]の<b>奥[おく]</b>にあった。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">オ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ク"		477	名詞	
軽い	かるい	輕的，重量小的。	軽[かる]い	この靴はとても<b>軽い</b>。	這雙鞋非常輕。	この 靴[くつ]はとても<b>軽[かる]い</b>。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ルイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		478	形容詞	
返す	かえす	歸還，償還	返[かえ]す	図書館に本を<b>返した</b>。	我把書還給了圖書館。	図[と] 書[しょ] 館[かん]に 本[ほん]を<b>返[かえ]した</b>。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>エス"		479	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
現れる	あらわれる	出現，顯現	現[あらわ]れる	雲の間から太陽が<b>現れました</b>。	太陽從雲間出現了。	雲[くも]の 間[あいだ]から 太[たい] 陽[よう]が<b>現[あらわ]れました</b>。		"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ラワレ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		481	動詞	～ました<br>过去时的礼貌形式。
痛い	いたい	疼，痛	痛[いた]い	歯が<b>痛い</b>です。	我的牙疼。	歯[は]が<b>痛[いた]い</b>です。		"イ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		482	形容詞	
どうやら	どうやら	似乎，好像，看來	どうやら	明日は<b>どうやら</b>雨らしいよ。	明天似乎要下雨。	明日[あした]は<b>どうやら</b> 雨[あめ]らしいよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーヤラ"		483	副詞	
点ける	つける	打開（電器、燈等），開啟。	点[つ]ける	電気を<b>点けて</b>ください。	請把燈打開。	電[でん] 気[き]を<b>点[つ]けて</b>ください。	通常以假名書寫。	"<span style=""color: royalblue;"">ツ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ケ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		486	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
付ける	つける	附上，添加，設置。	付[つ]ける	おまけを<b>付けました</b>。	我附贈了一份小禮品。	おまけを<b>付[つ]けました</b>。		"<span style=""color: royalblue;"">ツ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ケ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		486	動詞	～ました<br>过去时的礼貌形式。
一瞬	いっしゅん	瞬間、一剎那	一[いっ] 瞬[しゅん]	<b>一瞬</b>自分の耳を疑ったよ。	我一瞬間懷疑了自己的耳朵。	<b>一[いっ] 瞬[しゅん]</b> 自[じ] 分[ぶん]の 耳[みみ]を 疑[うたが]ったよ。		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッシュン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		487	名詞，可直接作副詞	
隠す	かくす	隱藏，隱瞞	隠[かく]す	僕に<b>隠している</b>ことは無いですか。	你有沒有什麼事在對我隱瞞？	僕[ぼく]に<b>隠[かく]している</b>ことは 無[な]いですか。		"カ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">ク</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		489	動詞	～ている<br>1. 表示动作持续或进行到某个时间点<br>2. 表示动作已完成并保持该状态<br>3. 表示可被视为经历某种变化的结果的状态或条件。<br>用法：在动词的て形后接いる。口语中い可省略。
